SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
121,13:49:33,2024-06-09,untrlues_fasy,rebecca,,003,002,055,0.033607,2.916459,0.033224,0.638880,1.009497,0.997530,2.874327,1.864831,10.084188,10.205158,29.057016,0.298530,1.800000,PSF-01225_20240609134933_6c9,108.316185,110.643623,0.021035,0.000000,0.000000,0.000000,0.5,0.80,0.036043,1.000000,32.76,32.37,24.48,23.32,23.32,98.92,156.1,146.8,5.9,4,3.723,13:47:50,2024-06-09,-0.09,1,-0.002,-0.003,-0.013,0.033,-0.074,-0.215,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416966,2.403287,1.660887,0.921026,0.278490,-0.012364,0.812303,0.110278,108.316185,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609134933_6c9,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
122,13:50:13,2024-06-09,untrlues_fasy,rebecca,,003,002,055,0.024876,2.915171,0.024666,0.476161,1.027562,1.018636,2.899332,1.871770,10.297284,10.387519,29.309048,0.298530,1.800000,PSF-01225_20240609135013_063,98.120926,98.223923,0.001049,0.000000,0.000000,0.000000,0.5,0.80,0.001760,1.000000,33.37,33.08,24.46,23.46,23.46,98.92,155.9,131.9,15.4,4,3.722,13:47:50,2024-06-09,-0.09,1,0.000,-0.000,-9999.000,0.062,-0.099,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417914,2.404106,1.659542,0.883899,0.278622,-0.010567,0.813344,0.110217,98.120926,0.000216,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135013_063,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
123,13:50:25,2024-06-09,untrlues_fasy,rebecca,,003,002,055,0.012836,2.915444,0.012779,0.253115,1.031481,1.026737,2.951281,1.919800,10.379550,10.427504,29.835258,0.298530,1.800000,PSF-01225_20240609135025_e91,96.855286,96.966866,0.001151,0.000000,0.000000,0.000000,0.5,0.80,0.002403,1.000000,33.50,33.35,24.46,23.76,23.76,98.92,155.9,134.6,13.7,5,3.722,13:47:50,2024-06-09,-0.09,1,0.001,0.001,-9999.000,-0.128,0.141,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418275,2.404286,1.659828,0.890374,0.278663,-0.007110,0.813637,0.110941,96.855286,0.000209,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135025_e91,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
124,13:51:03,2024-06-09,untrlues_fasy,rebecca,,003,058,055,0.148067,2.913769,0.140906,2.638043,1.043772,0.994273,2.859230,1.815459,10.051185,10.551569,28.904179,0.298530,1.800000,PSF-01225_20240609135103_0bf,139.830704,138.614777,-0.008772,0.000000,0.000000,0.000000,0.5,0.80,-0.014286,1.000000,33.93,32.32,24.45,23.23,23.23,98.92,155.7,153.1,1.7,4,3.721,13:47:50,2024-06-09,-0.09,1,-0.004,-0.005,-0.013,-0.270,-0.014,-0.136,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416901,2.404854,1.658083,0.937153,0.278803,-0.013041,0.814610,0.110129,139.830704,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135103_0bf,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
125,13:51:45,2024-06-09,untrlues_fasy,rebecca,,003,066,055,0.022377,2.916723,0.022206,0.410534,1.009380,1.001693,2.802803,1.793423,10.126852,10.204570,28.335611,0.298530,1.800000,PSF-01225_20240609135145_851,109.588982,108.789680,-0.007347,0.000000,0.000000,0.000000,0.5,0.80,-0.011606,1.000000,32.82,32.57,24.44,22.90,22.90,98.91,156.1,131.3,15.9,4,3.720,13:47:50,2024-06-09,-0.09,1,-0.002,-0.003,-0.011,-0.086,0.057,-0.172,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417243,2.403380,1.661164,0.882295,0.278882,-0.016751,0.815679,0.110042,109.588982,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135145_851,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
126,13:52:24,2024-06-09,untrlues_fasy,rebecca,,003,094,055,0.032983,2.913144,0.032613,0.609382,1.033547,1.022107,2.845522,1.811975,10.333263,10.448919,28.767559,0.298530,1.800000,PSF-01225_20240609135224_d77,77.259064,76.730850,-0.006884,0.000000,0.000000,0.000000,0.5,0.80,-0.010965,1.000000,33.62,33.25,24.44,23.15,23.15,98.91,155.6,155.9,-0.1,4,3.718,13:47:50,2024-06-09,-0.09,1,-0.001,-0.005,-0.013,-0.017,-0.001,-0.168,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418144,2.404446,1.657434,0.944327,0.278940,-0.013813,0.816713,0.110065,77.259064,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135224_d77,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
127,13:53:53,2024-06-09,untrlues_fasy,rebecca,,003,143,055,0.033179,2.912634,0.032805,0.609099,1.041387,1.029949,2.841816,1.800429,10.412915,10.528555,28.731113,0.298530,1.800000,PSF-01225_20240609135353_f62,95.733765,95.057846,-0.007111,0.000000,0.000000,0.000000,0.5,0.80,-0.011556,1.000000,33.85,33.48,24.45,23.13,23.13,98.91,155.6,134.0,13.9,4,3.717,13:47:50,2024-06-09,-0.09,1,0.002,-0.001,-9999.000,-0.000,-0.168,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418453,2.404755,1.656905,0.888855,0.278818,-0.014190,0.818932,0.110123,95.733765,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135353_f62,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
128,13:55:56,2024-06-09,untrlues_fasy,rebecca,,004,045,055,0.058813,2.916709,0.057651,1.135816,1.042405,1.021146,2.951528,1.909124,10.325144,10.540092,29.843861,0.298530,1.800000,PSF-01225_20240609135556_c0f,83.176376,82.370636,-0.009782,0.000000,0.000000,0.000000,0.5,0.80,-0.016283,1.000000,33.86,33.17,24.46,23.76,23.76,98.90,156.1,149.6,4.2,4,3.716,13:47:50,2024-06-09,-0.09,1,-0.000,-0.000,-0.020,-0.011,-0.001,-0.132,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418031,2.404758,1.661149,0.928152,0.278656,-0.007100,0.822044,0.110192,83.176376,0.000209,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135556_c0f,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
129,13:56:58,2024-06-09,untrlues_fasy,rebecca,,004,063,055,0.220647,2.916473,0.205128,3.769084,1.083691,1.013164,2.864644,1.780953,10.244304,10.957416,28.964985,0.298530,1.800000,PSF-01225_20240609135658_bbb,140.072815,138.845444,-0.008840,0.000000,0.000000,0.000000,0.5,0.80,-0.015569,1.000000,35.23,32.94,24.45,23.26,23.26,98.90,156.1,139.2,10.8,4,3.715,13:47:50,2024-06-09,-0.09,1,-0.002,-0.003,-0.014,-0.192,-0.127,0.069,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417727,2.406583,1.660902,0.901978,0.278826,-0.012656,0.823673,0.110363,140.072815,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135658_bbb,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
130,13:57:46,2024-06-09,untrlues_fasy,rebecca,,004,069,055,0.039412,2.914777,0.038887,0.731788,1.032191,1.018472,2.856828,1.824637,10.297579,10.436291,28.884857,0.298530,1.800000,PSF-01225_20240609135746_cc1,130.839584,129.682663,-0.008921,0.000000,0.000000,0.000000,0.5,0.80,-0.015140,1.000000,33.57,33.13,24.44,23.22,23.22,98.90,155.8,149.6,4.0,4,3.714,13:47:50,2024-06-09,-0.09,1,-0.004,-0.004,-0.013,-0.044,0.031,-0.116,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417985,2.404386,1.659132,0.928063,0.278936,-0.013062,0.824887,0.110250,130.839584,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609135746_cc1,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
131,14:00:34,2024-06-09,untrlues_fasy,rebecca,,002,035,060,0.024159,2.912940,0.023961,0.465480,1.027952,1.019213,2.911018,1.883066,10.305465,10.393829,29.433876,0.298530,1.800000,PSF-01225_20240609140034_798,70.602539,69.993851,-0.008696,0.000000,0.000000,0.000000,0.5,0.80,-0.013284,1.000000,33.35,33.07,24.48,23.53,23.53,98.90,155.6,152.4,2.1,4,3.709,13:58:21,2024-06-09,-0.07,1,-0.002,-0.001,-0.014,-0.041,-0.063,-0.051,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417897,2.404059,1.657222,0.935410,0.278452,-0.009974,0.829025,0.109950,70.602539,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140034_798,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
132,14:01:40,2024-06-09,untrlues_fasy,rebecca,,002,054,060,0.079195,2.915367,0.077101,1.452135,1.034320,1.007112,2.860267,1.825947,10.183621,10.458743,28.922186,0.298530,1.800000,PSF-01225_20240609140140_119,133.253937,131.729004,-0.011576,0.000000,0.000000,0.000000,0.5,0.80,-0.018417,1.000000,33.58,32.70,24.47,23.24,23.24,98.90,155.9,132.4,15.1,4,3.709,13:58:21,2024-06-09,-0.07,1,-0.002,-0.002,-0.010,-0.050,-0.097,-0.162,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417411,2.404374,1.659747,0.884926,0.278606,-0.013178,0.830599,0.110062,133.253937,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140140_119,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
133,14:02:29,2024-06-09,untrlues_fasy,rebecca,,002,056,060,0.229110,2.914998,0.212415,3.884014,1.074363,1.001601,2.846754,1.772391,10.128255,10.864034,28.786572,0.298530,1.800000,PSF-01225_20240609140229_07c,67.988274,67.438957,-0.008145,0.000000,0.000000,0.000000,0.5,0.80,-0.012982,1.000000,34.94,32.57,24.44,23.16,23.16,98.89,155.9,142.2,8.8,4,3.708,13:58:21,2024-06-09,-0.07,1,-0.003,-0.004,-0.011,0.028,0.052,0.165,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417241,2.406178,1.659362,0.909439,0.278891,-0.013783,0.831805,0.110067,67.988274,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140229_07c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
134,14:03:40,2024-06-09,untrlues_fasy,rebecca,,002,129,060,0.295533,2.915206,0.268331,4.820453,1.088524,0.998245,2.829886,1.741362,10.094274,11.007168,28.615849,0.298530,1.800000,PSF-01225_20240609140340_e76,84.631203,84.141609,-0.005819,0.000000,0.000000,0.000000,0.5,0.80,-0.009262,1.000000,35.48,32.53,24.40,23.06,23.06,98.89,155.9,150.6,3.4,4,3.706,13:58:21,2024-06-09,-0.07,1,-0.003,-0.005,-0.013,-0.198,-0.245,-0.026,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417194,2.406895,1.659579,0.930687,0.279297,-0.014489,0.833528,0.110064,84.631203,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140340_e76,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
135,14:04:23,2024-06-09,untrlues_fasy,rebecca,,003,002,060,0.094009,2.915239,0.091072,1.367834,1.087825,1.062209,2.545802,1.457977,10.741261,11.000296,25.743641,0.298530,1.800000,PSF-01225_20240609140423_a63,89.503883,88.497879,-0.011368,0.000000,0.000000,0.000000,0.5,0.80,-0.018000,1.000000,35.45,34.62,24.40,21.32,21.32,98.89,155.9,153.9,1.3,4,3.706,13:58:21,2024-06-09,-0.07,1,-0.004,0.005,-9999.000,-0.064,-0.131,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.419969,2.406868,1.659614,0.939155,0.279307,-0.034283,0.834539,0.110049,89.503883,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140423_a63,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
136,14:05:21,2024-06-09,untrlues_fasy,rebecca,,003,058,060,0.085452,2.913721,0.083018,1.445432,1.050693,1.023580,2.739598,1.688905,10.350009,10.624168,27.701666,0.298530,1.800000,PSF-01225_20240609140521_d79,348.912476,345.020416,-0.011281,0.000000,0.000000,0.000000,0.5,0.80,-0.018545,1.000000,34.26,33.38,24.39,22.52,22.52,98.90,155.7,134.0,14.0,4,3.704,13:58:21,2024-06-09,-0.07,1,-0.002,-0.004,-0.014,0.184,-0.220,-0.601,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418322,2.405286,1.658034,0.888847,0.279397,-0.020522,0.835911,0.110156,348.912476,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140521_d79,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
137,14:06:11,2024-06-09,untrlues_fasy,rebecca,,003,066,060,0.014183,2.916468,0.014114,0.241454,1.035941,1.031421,2.695899,1.659958,10.428878,10.474583,27.258705,0.298530,1.800000,PSF-01225_20240609140611_bb2,196.063751,193.874710,-0.011291,0.000000,0.000000,0.000000,0.5,0.80,-0.018832,1.000000,33.78,33.63,24.40,22.26,22.26,98.90,156.1,140.9,9.7,4,3.703,13:58:21,2024-06-09,-0.07,1,0.001,0.003,-9999.000,-0.306,-0.338,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418659,2.404643,1.660897,0.906198,0.279387,-0.023555,0.837048,0.110198,196.063751,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140611_bb2,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
138,14:07:25,2024-06-09,untrlues_fasy,rebecca,,003,094,060,0.022106,2.915769,0.021940,0.424112,1.030367,1.022423,2.904054,1.873687,10.338468,10.418797,29.365028,0.298530,1.800000,PSF-01225_20240609140725_dc7,74.371216,73.795082,-0.007807,0.000000,0.000000,0.000000,0.5,0.80,-0.012606,1.000000,33.60,33.34,24.40,23.49,23.49,98.89,156.0,150.5,3.5,4,3.702,13:58:21,2024-06-09,-0.07,1,-0.001,-0.001,0.011,-0.173,0.105,-0.002,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418268,2.404399,1.660167,0.930391,0.279383,-0.009455,0.838775,0.110104,74.371216,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140725_dc7,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
139,14:08:15,2024-06-09,untrlues_fasy,rebecca,,003,143,060,0.055214,2.914467,0.054188,1.026484,1.034179,1.014932,2.870621,1.836442,10.262442,10.457058,29.026150,0.298530,1.800000,PSF-01225_20240609140815_8cc,112.163185,111.318466,-0.007588,0.000000,0.000000,0.000000,0.5,0.80,-0.012495,1.000000,33.72,33.09,24.40,23.30,23.30,98.90,155.8,139.2,10.6,4,3.699,13:58:21,2024-06-09,-0.07,1,-0.003,-0.004,-0.014,-0.275,-0.107,0.022,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417943,2.404566,1.658810,0.901921,0.279385,-0.011670,0.839919,0.110160,112.163185,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609140815_8cc,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
140,14:10:32,2024-06-09,untrlues_fasy,rebecca,,003,094,060,0.036551,2.917794,0.036099,0.701454,1.032726,1.019607,2.916124,1.883398,10.309607,10.442253,29.485956,0.298530,1.800000,PSF-01225_20240609141032_438,77.760818,77.144623,-0.007988,0.000000,0.000000,0.000000,0.5,0.80,-0.012607,1.000000,33.57,33.14,24.45,23.56,23.56,98.90,156.2,148.9,4.7,4,3.698,14:10:05,2024-06-09,-0.06,1,-0.001,-0.001,-0.010,0.086,0.094,0.075,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418005,2.404344,1.662286,0.926351,0.278816,-0.009254,0.843178,0.110040,77.760818,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609141032_438,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
141,14:11:44,2024-06-09,untrlues_fasy,rebecca,,004,045,060,0.033866,2.915546,0.033477,0.636708,1.032195,1.020267,2.875926,1.843731,10.316695,10.437311,29.080673,0.298530,1.800000,PSF-01225_20240609141144_4ff,95.265266,94.217422,-0.011122,0.000000,0.000000,0.000000,0.5,0.80,-0.017563,1.000000,33.53,33.14,24.46,23.33,23.33,98.89,155.9,143.3,8.1,4,3.696,14:10:05,2024-06-09,-0.06,1,-0.002,-0.004,-0.012,0.148,-0.262,-0.047,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417999,2.404286,1.659934,0.912057,0.278679,-0.012059,0.844863,0.110041,95.265266,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609141144_4ff,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
142,14:12:41,2024-06-09,untrlues_fasy,rebecca,,004,063,060,0.195158,2.918278,0.182925,3.386617,1.081330,1.018050,2.875681,1.794351,10.293884,10.933738,29.077095,0.298530,1.800000,PSF-01225_20240609141241_fff,146.668198,145.215515,-0.010004,0.000000,0.000000,0.000000,0.5,0.80,-0.015713,1.000000,35.17,33.11,24.44,23.33,23.33,98.90,156.3,140.3,10.2,4,3.695,14:10:05,2024-06-09,-0.06,1,-0.001,-0.003,-0.010,-0.346,0.001,0.007,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417957,2.406466,1.662794,0.904592,0.278898,-0.011845,0.846172,0.110026,146.668198,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609141241_fff,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
